Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
SRR7497167.216435,9845,0,NA,0,NA,0,0
SRR7497167.216436,696,0,NA,0,NA,0,0
SRR7497167.216437,7894,0,NA,0,NA,0,0
SRR7497167.216438,1459,0,NA,0,NA,0,0
SRR7497167.216439,603,0,NA,0,NA,0,0
SRR7497167.216440,394,0,NA,0,NA,0,0
SRR7497167.216441,1427,0,NA,0,NA,0,0
SRR7497167.216442,2112,0,NA,0,NA,0,0
SRR7497167.216443,2129,0,NA,0,NA,0,0
SRR7497167.216444,3265,0,NA,0,NA,0,0
SRR7497167.216445,8310,0,NA,0,NA,0,0
SRR7497167.216446,8077,0,NA,0,NA,0,0
SRR7497167.216447,5269,0,NA,0,NA,0,0
SRR7497167.216448,5158,0,NA,0,NA,0,0
SRR7497167.216449,7604,0,NA,0,NA,0,0
SRR7497167.216450,8458,0,NA,0,NA,0,0
SRR7497167.216451,7118,0,NA,0,NA,0,0
SRR7497167.216452,8714,0,NA,0,NA,0,0
SRR7497167.216453,3712,0,NA,0,NA,0,0
SRR7497167.216454,6839,0.00117423,5833,8,NA,0,1
SRR7497167.216455,3038,0,NA,0,NA,0,0
SRR7497167.216456,1148,0,NA,0,NA,0,0
SRR7497167.216457,4808,0,NA,0,NA,0,0
SRR7497167.216458,1556,0,NA,0,NA,0,0
SRR7497167.216459,1861,0,NA,0,NA,0,0
SRR7497167.216460,4016,0,NA,0,NA,0,0
SRR7497167.216461,2240,0,NA,0,NA,0,0
SRR7497167.216462,2192,0,NA,0,NA,0,0
SRR7497167.216463,6877,0,NA,0,NA,0,0
SRR7497167.216464,5240,0,NA,0,NA,0,0
SRR7497167.216465,2266,0.00357143,5501,8,NA,0,1
SRR7497167.216466,1203,0,NA,0,NA,0,0
SRR7497167.216467,1856,0,NA,0,NA,0,0
SRR7497167.216468,7322,0,NA,0,NA,0,0
SRR7497167.216469,6036,0,NA,0,NA,0,0
SRR7497167.216470,1327,0,NA,0,NA,0,0
SRR7497167.216471,10891,0,NA,0,NA,0,0
SRR7497167.216472,2958,0,NA,0,NA,0,0
SRR7497167.216473,2144,0,NA,0,NA,0,0
SRR7497167.216474,2989,0,NA,0,NA,0,0
SRR7497167.216475,7268,0,NA,0,NA,0,0
SRR7497167.216476,7288,0,NA,0,NA,0,0
SRR7497167.216477,1621,0,NA,0,NA,0,0
SRR7497167.216478,475,0,NA,0,NA,0,0
SRR7497167.216479,2387,0,NA,0,NA,0,0
SRR7497167.216480,867,0,NA,0,NA,0,0
SRR7497167.216481,5514,0,NA,0,NA,0,0
SRR7497167.216482,746,0,NA,0,NA,0,0
SRR7497167.216483,10927,0,NA,0,NA,0,0
SRR7497167.216484,6131,0,NA,0,NA,0,0
SRR7497167.216485,667,0,NA,0,NA,0,0
SRR7497167.216486,5545,0,NA,0,NA,0,0
SRR7497167.216487,864,0,NA,0,NA,0,0
SRR7497167.216488,6476,0,NA,0,NA,0,0
SRR7497167.216489,3433,0,NA,0,NA,0,0
SRR7497167.216490,1372,0,NA,0,NA,0,0
SRR7497167.216491,5464,0,NA,0,NA,0,0
SRR7497167.216492,6982,0,NA,0,NA,0,0
SRR7497167.216493,550,0,NA,0,NA,0,0
SRR7497167.216494,7903,0,NA,0,NA,0,0
SRR7497167.216495,4968,0,NA,0,NA,0,0
SRR7497167.216496,4996,0,NA,0,NA,0,0
SRR7497167.216497,15090,0,NA,0,NA,0,0
SRR7497167.216498,4009,0,NA,0,NA,0,0
SRR7497167.216499,547,0,NA,0,NA,0,0
SRR7497167.216500,3857,0,NA,0,NA,0,0
SRR7497167.216501,2485,0,NA,0,NA,0,0
SRR7497167.216502,5773,0,NA,0,NA,0,0
SRR7497167.216503,3535,0,NA,0,NA,0,0
SRR7497167.216504,2676,0,NA,0,NA,0,0
SRR7497167.216505,3790,0,NA,0,NA,0,0
SRR7497167.216506,2447,0,NA,0,NA,0,0
SRR7497167.216507,1556,0,NA,0,NA,0,0
SRR7497167.216508,9416,0,NA,0,NA,0,0
SRR7497167.216509,5050,0,NA,0,NA,0,0
SRR7497167.216510,3118,0,NA,0,NA,0,0
SRR7497167.216511,4337,0,NA,0,NA,0,0
SRR7497167.216512,2270,0,NA,0,NA,0,0
SRR7497167.216513,1361,0,NA,0,NA,0,0
SRR7497167.216514,1882,0,NA,0,NA,0,0
SRR7497167.216515,733,0,NA,0,NA,0,0
SRR7497167.216516,8768,0,NA,0,NA,0,0
SRR7497167.216517,4521,0,NA,0,NA,0,0
SRR7497167.216518,4680,0,NA,0,NA,0,0
SRR7497167.216519,2263,0,NA,0,NA,0,0
SRR7497167.216520,3309,0,NA,0,NA,0,0
SRR7497167.216521,7337,0,NA,0,NA,0,0
SRR7497167.216522,11279,0,NA,0,NA,0,0
SRR7497167.216523,17824,0,NA,0,NA,0,0
SRR7497167.216524,4378,0,NA,0,NA,0,0
SRR7497167.216525,4907,0,NA,0,NA,0,0
SRR7497167.216526,2781,0,NA,0,NA,0,0
SRR7497167.216527,5091,0,NA,0,NA,0,0
SRR7497167.216528,1540,0,NA,0,NA,0,0
SRR7497167.216529,1303,0,NA,0,NA,0,0
SRR7497167.216530,3904,0,NA,0,NA,0,0
SRR7497167.216531,716,0,NA,0,NA,0,0
SRR7497167.216532,3870,0.000260146,5833,1,NA,0,1
SRR7497167.216533,5924,0,NA,0,NA,0,0
SRR7497167.216534,366,0,NA,0,NA,0,0
SRR7497167.216535,6931,0,NA,0,NA,0,0
SRR7497167.216536,8353,0,NA,0,NA,0,0
SRR7497167.216537,7370,0,NA,0,NA,0,0
SRR7497167.216538,1610,0,NA,0,NA,0,0
SRR7497167.216539,4347,0,NA,0,NA,0,0
SRR7497167.216540,1778,0,NA,0,NA,0,0
SRR7497167.216541,4121,0,NA,0,NA,0,0
SRR7497167.216542,2163,0,NA,0,NA,0,0
SRR7497167.216543,832,0,NA,0,NA,0,0
SRR7497167.216544,2943,0,NA,0,NA,0,0
SRR7497167.216545,352,0,NA,0,NA,0,0
SRR7497167.216546,959,0,NA,0,NA,0,0
SRR7497167.216547,2388,0,NA,0,NA,0,0
SRR7497167.216548,8987,0,NA,0,NA,0,0
SRR7497167.216549,1960,0,NA,0,NA,0,0
SRR7497167.216550,826,0,NA,0,NA,0,0
SRR7497167.216551,2691,0,NA,0,NA,0,0
SRR7497167.216552,3120,0,NA,0,NA,0,0
SRR7497167.216553,2940,0,NA,0,NA,0,0
SRR7497167.216554,1725,0,NA,0,NA,0,0
SRR7497167.216555,3100,0,NA,0,NA,0,0
SRR7497167.216556,6017,0,NA,0,NA,0,0
SRR7497167.216557,5960,0,NA,0,NA,0,0
SRR7497167.216558,8282,0,NA,0,NA,0,0
SRR7497167.216559,8925,0.000112372,5501,1,NA,0,1
SRR7497167.216560,13290,0,NA,0,NA,0,0
SRR7497167.216561,3075,0,NA,0,NA,0,0
SRR7497167.216562,3674,0,NA,0,NA,0,0
SRR7497167.216563,2087,0,NA,0,NA,0,0
SRR7497167.216564,736,0.00704225,5833,4,5501,1,0.8
SRR7497167.216565,4755,0,NA,0,NA,0,0
SRR7497167.216566,2024,0,NA,0,NA,0,0
SRR7497167.216567,5628,0,NA,0,NA,0,0
SRR7497167.216568,1935,0,NA,0,NA,0,0
SRR7497167.216569,6110,0,NA,0,NA,0,0
SRR7497167.216570,2233,0,NA,0,NA,0,0
SRR7497167.216571,3357,0,NA,0,NA,0,0
SRR7497167.216572,453,0,NA,0,NA,0,0
SRR7497167.216573,4526,0,NA,0,NA,0,0
SRR7497167.216574,9876,0,NA,0,NA,0,0
SRR7497167.216575,789,0,NA,0,NA,0,0
SRR7497167.216576,2825,0,NA,0,NA,0,0
SRR7497167.216577,5309,0,NA,0,NA,0,0
SRR7497167.216578,8919,0,NA,0,NA,0,0
SRR7497167.216579,2223,0,NA,0,NA,0,0
SRR7497167.216580,1958,0,NA,0,NA,0,0
SRR7497167.216581,9897,0,NA,0,NA,0,0
SRR7497167.216582,559,0,NA,0,NA,0,0
SRR7497167.216583,2539,0,NA,0,NA,0,0
SRR7497167.216584,3209,0,NA,0,NA,0,0
SRR7497167.216585,4500,0,NA,0,NA,0,0
SRR7497167.216586,1802,0,NA,0,NA,0,0
SRR7497167.216587,10693,0,NA,0,NA,0,0
SRR7497167.216588,8554,0,NA,0,NA,0,0
SRR7497167.216589,1103,0,NA,0,NA,0,0
SRR7497167.216590,7593,0,NA,0,NA,0,0
SRR7497167.216591,1073,0,NA,0,NA,0,0
SRR7497167.216592,713,0,NA,0,NA,0,0
SRR7497167.216593,3997,0,NA,0,NA,0,0
SRR7497167.216594,4213,0,NA,0,NA,0,0
SRR7497167.216595,4973,0,NA,0,NA,0,0
SRR7497167.216596,713,0,NA,0,NA,0,0
SRR7497167.216597,2603,0,NA,0,NA,0,0
SRR7497167.216598,2833,0,NA,0,NA,0,0
SRR7497167.216599,1410,0,NA,0,NA,0,0
SRR7497167.216600,1847,0,NA,0,NA,0,0
SRR7497167.216601,4419,0,NA,0,NA,0,0
SRR7497167.216602,4393,0,NA,0,NA,0,0
SRR7497167.216603,7647,0,NA,0,NA,0,0
SRR7497167.216604,3388,0,NA,0,NA,0,0
SRR7497167.216605,4661,0,NA,0,NA,0,0
SRR7497167.216606,12570,0,NA,0,NA,0,0
SRR7497167.216607,2416,0,NA,0,NA,0,0
SRR7497167.216608,4982,0,NA,0,NA,0,0
SRR7497167.216609,8084,0,NA,0,NA,0,0
SRR7497167.216610,3267,0,NA,0,NA,0,0
SRR7497167.216611,2611,0,NA,0,NA,0,0
SRR7497167.216612,2092,0,NA,0,NA,0,0
SRR7497167.216613,8329,0,NA,0,NA,0,0
SRR7497167.216614,3846,0,NA,0,NA,0,0
SRR7497167.216615,2549,0,NA,0,NA,0,0
SRR7497167.216616,662,0,NA,0,NA,0,0
SRR7497167.216617,5993,0,NA,0,NA,0,0
SRR7497167.216618,2275,0,NA,0,NA,0,0
SRR7497167.216619,1706,0,NA,0,NA,0,0
SRR7497167.216620,5542,0,NA,0,NA,0,0
SRR7497167.216621,2178,0,NA,0,NA,0,0
SRR7497167.216622,2088,0,NA,0,NA,0,0
SRR7497167.216623,1914,0,NA,0,NA,0,0
SRR7497167.216624,960,0,NA,0,NA,0,0
SRR7497167.216625,8613,0,NA,0,NA,0,0
SRR7497167.216626,6629,0,NA,0,NA,0,0
SRR7497167.216627,6099,0,NA,0,NA,0,0
SRR7497167.216628,1288,0,NA,0,NA,0,0
SRR7497167.216629,8777,0,NA,0,NA,0,0
SRR7497167.216630,1759,0,NA,0,NA,0,0
SRR7497167.216631,1487,0,NA,0,NA,0,0
SRR7497167.216632,8886,0,NA,0,NA,0,0
SRR7497167.216633,4176,0.000722892,5833,3,NA,0,1
SRR7497167.216634,11892,0.00682623,5833,81,NA,0,1
SRR7497167.216635,3808,0,NA,0,NA,0,0
SRR7497167.216636,1470,0,NA,0,NA,0,0
SRR7497167.216637,778,0,NA,0,NA,0,0
SRR7497167.216638,9622,0,NA,0,NA,0,0
SRR7497167.216639,2795,0,NA,0,NA,0,0
SRR7497167.216640,2129,0,NA,0,NA,0,0
SRR7497167.216641,1378,0,NA,0,NA,0,0
SRR7497167.216642,570,0,NA,0,NA,0,0
SRR7497167.216643,4551,0,NA,0,NA,0,0
SRR7497167.216644,1500,0,NA,0,NA,0,0
SRR7497167.216645,2729,0,NA,0,NA,0,0
SRR7497167.216646,2502,0,NA,0,NA,0,0
SRR7497167.216647,8282,0,NA,0,NA,0,0
SRR7497167.216648,6538,0,NA,0,NA,0,0
SRR7497167.216649,1798,0,NA,0,NA,0,0
SRR7497167.216650,2295,0,NA,0,NA,0,0
SRR7497167.216651,8462,0,NA,0,NA,0,0
SRR7497167.216652,7437,0,NA,0,NA,0,0
SRR7497167.216653,560,0,NA,0,NA,0,0
SRR7497167.216654,4201,0,NA,0,NA,0,0
SRR7497167.216655,4861,0,NA,0,NA,0,0
SRR7497167.216656,4980,0,NA,0,NA,0,0
SRR7497167.216657,1020,0,NA,0,NA,0,0
SRR7497167.216658,2663,0,NA,0,NA,0,0
SRR7497167.216659,1782,0,NA,0,NA,0,0
SRR7497167.216660,5744,0,NA,0,NA,0,0
SRR7497167.216661,1963,0,NA,0,NA,0,0
SRR7497167.216662,5479,0,NA,0,NA,0,0
SRR7497167.216663,2704,0,NA,0,NA,0,0
SRR7497167.216664,700,0,NA,0,NA,0,0
SRR7497167.216665,4355,0,NA,0,NA,0,0
SRR7497167.216666,1550,0,NA,0,NA,0,0
SRR7497167.216667,2179,0,NA,0,NA,0,0
SRR7497167.216668,15638,0.00038432,550,6,NA,0,1
SRR7497167.216669,3049,0.000330797,1773,1,NA,0,1
SRR7497167.216670,1236,0,NA,0,NA,0,0
SRR7497167.216671,776,0,NA,0,NA,0,0
SRR7497167.216672,634,0,NA,0,NA,0,0
SRR7497167.216673,470,0,NA,0,NA,0,0
SRR7497167.216674,788,0,NA,0,NA,0,0
SRR7497167.216675,2057,0,NA,0,NA,0,0
SRR7497167.216676,2282,0,NA,0,NA,0,0
SRR7497167.216677,3821,0,NA,0,NA,0,0
SRR7497167.216678,6895,0,NA,0,NA,0,0
SRR7497167.216679,1727,0,NA,0,NA,0,0
SRR7497167.216680,4915,0,NA,0,NA,0,0
SRR7497167.216681,4547,0,NA,0,NA,0,0
SRR7497167.216682,3865,0,NA,0,NA,0,0
SRR7497167.216683,982,0,NA,0,NA,0,0
SRR7497167.216684,2079,0,NA,0,NA,0,0
SRR7497167.216685,2782,0,NA,0,NA,0,0
SRR7497167.216686,7221,0,NA,0,NA,0,0
SRR7497167.216687,5512,0,NA,0,NA,0,0
SRR7497167.216688,379,0,NA,0,NA,0,0
SRR7497167.216689,3581,0,NA,0,NA,0,0
SRR7497167.216690,10346,0,NA,0,NA,0,0
SRR7497167.216691,8804,0,NA,0,NA,0,0
SRR7497167.216692,1597,0,NA,0,NA,0,0
SRR7497167.216693,470,0,NA,0,NA,0,0
SRR7497167.216694,3027,0,NA,0,NA,0,0
SRR7497167.216695,5163,0,NA,0,NA,0,0
SRR7497167.216696,2033,0,NA,0,NA,0,0
SRR7497167.216697,1428,0,NA,0,NA,0,0
SRR7497167.216698,2721,0,NA,0,NA,0,0
SRR7497167.216699,1730,0,NA,0,NA,0,0
SRR7497167.216700,2437,0,NA,0,NA,0,0
SRR7497167.216701,10956,0,NA,0,NA,0,0
SRR7497167.216702,688,0,NA,0,NA,0,0
SRR7497167.216703,3789,0.000265745,5833,1,NA,0,1
SRR7497167.216704,3996,0,NA,0,NA,0,0
SRR7497167.216705,2521,0,NA,0,NA,0,0
SRR7497167.216706,1241,0,NA,0,NA,0,0
SRR7497167.216707,474,0,NA,0,NA,0,0
SRR7497167.216708,2861,0,NA,0,NA,0,0
SRR7497167.216709,7120,0,NA,0,NA,0,0
SRR7497167.216710,5039,0,NA,0,NA,0,0
SRR7497167.216711,7128,0,NA,0,NA,0,0
SRR7497167.216712,519,0,NA,0,NA,0,0
SRR7497167.216713,522,0,NA,0,NA,0,0
SRR7497167.216714,893,0,NA,0,NA,0,0
SRR7497167.216715,7135,0,NA,0,NA,0,0
SRR7497167.216716,4085,0,NA,0,NA,0,0
SRR7497167.216717,2546,0,NA,0,NA,0,0
SRR7497167.216718,6094,0,NA,0,NA,0,0
SRR7497167.216719,2399,0,NA,0,NA,0,0
SRR7497167.216720,1953,0,NA,0,NA,0,0
SRR7497167.216721,5801,0,NA,0,NA,0,0
SRR7497167.216722,600,0,NA,0,NA,0,0
SRR7497167.216723,7669,0,NA,0,NA,0,0
SRR7497167.216724,8656,0,NA,0,NA,0,0
SRR7497167.216725,4089,0,NA,0,NA,0,0
SRR7497167.216726,4962,0,NA,0,NA,0,0
SRR7497167.216727,2999,0,NA,0,NA,0,0
SRR7497167.216728,8410,0,NA,0,NA,0,0
SRR7497167.216729,491,0,NA,0,NA,0,0
SRR7497167.216730,1099,0,NA,0,NA,0,0
SRR7497167.216731,2319,0,NA,0,NA,0,0
SRR7497167.216732,7874,0,NA,0,NA,0,0
SRR7497167.216733,555,0,NA,0,NA,0,0
SRR7497167.216734,2764,0,NA,0,NA,0,0
SRR7497167.216735,14439,0,NA,0,NA,0,0
SRR7497167.216736,887,0,NA,0,NA,0,0
SRR7497167.216737,4272,0.000942063,5833,4,NA,0,1
SRR7497167.216738,1174,0,NA,0,NA,0,0
SRR7497167.216739,11410,0.000175685,28901,1,562,1,0.5
SRR7497167.216740,485,0,NA,0,NA,0,0
SRR7497167.216741,2846,0,NA,0,NA,0,0
SRR7497167.216742,3366,0,NA,0,NA,0,0
SRR7497167.216743,586,0,NA,0,NA,0,0
SRR7497167.216744,2114,0,NA,0,NA,0,0
SRR7497167.216745,6184,0,NA,0,NA,0,0
SRR7497167.216746,1830,0,NA,0,NA,0,0
SRR7497167.216747,1273,0,NA,0,NA,0,0
SRR7497167.216748,3210,0,NA,0,NA,0,0
SRR7497167.216749,7309,0,NA,0,NA,0,0
SRR7497167.216750,4642,0,NA,0,NA,0,0
SRR7497167.216751,8817,0,NA,0,NA,0,0
SRR7497167.216752,2440,0,NA,0,NA,0,0
SRR7497167.216753,5779,0,NA,0,NA,0,0
SRR7497167.216754,2319,0,NA,0,NA,0,0
SRR7497167.216755,15294,0.000196489,5833,3,NA,0,1
SRR7497167.216756,9735,0,NA,0,NA,0,0
SRR7497167.216757,653,0,NA,0,NA,0,0
SRR7497167.216758,16004,0,NA,0,NA,0,0
SRR7497167.216759,2348,0,NA,0,NA,0,0
SRR7497167.216760,696,0,NA,0,NA,0,0
SRR7497167.216761,7659,0,NA,0,NA,0,0
SRR7497167.216762,2829,0,NA,0,NA,0,0
SRR7497167.216763,1054,0,NA,0,NA,0,0
SRR7497167.216764,2973,0,NA,0,NA,0,0
SRR7497167.216765,7042,0,NA,0,NA,0,0
SRR7497167.216766,2495,0,NA,0,NA,0,0
SRR7497167.216767,4135,0,NA,0,NA,0,0
SRR7497167.216768,10548,0,NA,0,NA,0,0
SRR7497167.216769,2092,0,NA,0,NA,0,0
SRR7497167.216770,3061,0,NA,0,NA,0,0
SRR7497167.216771,1991,0,NA,0,NA,0,0
SRR7497167.216772,5295,0,NA,0,NA,0,0
SRR7497167.216773,4351,0,NA,0,NA,0,0
SRR7497167.216774,6365,0,NA,0,NA,0,0
SRR7497167.216775,533,0,NA,0,NA,0,0
SRR7497167.216776,1834,0,NA,0,NA,0,0
SRR7497167.216777,7978,0,NA,0,NA,0,0
SRR7497167.216778,3010,0,NA,0,NA,0,0
SRR7497167.216779,665,0,NA,0,NA,0,0
SRR7497167.216780,7441,0.00121376,5833,9,NA,0,1
SRR7497167.216781,2927,0,NA,0,NA,0,0
SRR7497167.216782,1147,0,NA,0,NA,0,0
SRR7497167.216783,615,0,NA,0,NA,0,0
SRR7497167.216784,1762,0,NA,0,NA,0,0
SRR7497167.216785,1397,0,NA,0,NA,0,0
SRR7497167.216786,9813,0,NA,0,NA,0,0
SRR7497167.216787,601,0,NA,0,NA,0,0
SRR7497167.216788,3880,0,NA,0,NA,0,0
SRR7497167.216789,4804,0,NA,0,NA,0,0
SRR7497167.216790,7250,0,NA,0,NA,0,0
SRR7497167.216791,1943,0,NA,0,NA,0,0
SRR7497167.216792,827,0,NA,0,NA,0,0
SRR7497167.216793,9625,0,NA,0,NA,0,0
SRR7497167.216794,2738,0,NA,0,NA,0,0
SRR7497167.216795,3087,0,NA,0,NA,0,0
SRR7497167.216796,1065,0,NA,0,NA,0,0
SRR7497167.216797,2407,0,NA,0,NA,0,0
SRR7497167.216798,462,0,NA,0,NA,0,0
SRR7497167.216799,8271,0,NA,0,NA,0,0
SRR7497167.216800,664,0,NA,0,NA,0,0
SRR7497167.216801,1424,0,NA,0,NA,0,0
SRR7497167.216802,764,0,NA,0,NA,0,0
SRR7497167.216803,1273,0,NA,0,NA,0,0
SRR7497167.216804,2119,0,NA,0,NA,0,0
SRR7497167.216805,5115,0,NA,0,NA,0,0
SRR7497167.216806,2769,0,NA,0,NA,0,0
SRR7497167.216807,2364,0,NA,0,NA,0,0
SRR7497167.216808,1923,0,NA,0,NA,0,0
SRR7497167.216809,8729,0,NA,0,NA,0,0
SRR7497167.216810,7420,0,NA,0,NA,0,0
SRR7497167.216811,1760,0,NA,0,NA,0,0
SRR7497167.216812,2543,0,NA,0,NA,0,0
SRR7497167.216813,5897,0,NA,0,NA,0,0
SRR7497167.216814,2773,0,NA,0,NA,0,0
SRR7497167.216815,5198,0.000580046,5833,3,NA,0,1
SRR7497167.216816,8073,0,NA,0,NA,0,0
SRR7497167.216817,6282,0,NA,0,NA,0,0
SRR7497167.216818,2695,0,NA,0,NA,0,0
SRR7497167.216819,3889,0,NA,0,NA,0,0
SRR7497167.216820,5369,0,NA,0,NA,0,0
SRR7497167.216821,4657,0,NA,0,NA,0,0
SRR7497167.216822,3896,0,NA,0,NA,0,0
SRR7497167.216823,6243,0,NA,0,NA,0,0
SRR7497167.216824,4789,0,NA,0,NA,0,0
SRR7497167.216825,6291,0,NA,0,NA,0,0
SRR7497167.216826,6163,0,NA,0,NA,0,0
SRR7497167.216827,4197,0,NA,0,NA,0,0
SRR7497167.216828,3184,0,NA,0,NA,0,0
SRR7497167.216829,3398,0,NA,0,NA,0,0
SRR7497167.216830,3571,0,NA,0,NA,0,0
SRR7497167.216831,4802,0,NA,0,NA,0,0
SRR7497167.216832,4684,0,NA,0,NA,0,0
SRR7497167.216833,5549,0,NA,0,NA,0,0
SRR7497167.216834,4802,0,NA,0,NA,0,0
SRR7497167.216835,10636,0,NA,0,NA,0,0
SRR7497167.216836,1939,0,NA,0,NA,0,0
SRR7497167.216837,5998,0.000167448,5501,1,NA,0,1
SRR7497167.216838,8391,0,NA,0,NA,0,0
SRR7497167.216839,7375,0,NA,0,NA,0,0
SRR7497167.216840,1380,0,NA,0,NA,0,0
SRR7497167.216841,2508,0,NA,0,NA,0,0
SRR7497167.216842,304,0,NA,0,NA,0,0
SRR7497167.216843,1007,0,NA,0,NA,0,0
SRR7497167.216844,2737,0,NA,0,NA,0,0
SRR7497167.216845,1957,0,NA,0,NA,0,0
SRR7497167.216846,499,0,NA,0,NA,0,0
SRR7497167.216847,6625,0,NA,0,NA,0,0
SRR7497167.216848,5839,0,NA,0,NA,0,0
SRR7497167.216849,10376,0,NA,0,NA,0,0
SRR7497167.216850,7357,0,NA,0,NA,0,0
SRR7497167.216851,8229,0,NA,0,NA,0,0
SRR7497167.216852,7755,0,NA,0,NA,0,0
SRR7497167.216853,9494,0,NA,0,NA,0,0
SRR7497167.216854,2406,0,NA,0,NA,0,0
SRR7497167.216855,6184,0,NA,0,NA,0,0
SRR7497167.216856,1262,0,NA,0,NA,0,0
SRR7497167.216857,1947,0,NA,0,NA,0,0
SRR7497167.216858,549,0,NA,0,NA,0,0
SRR7497167.216859,1688,0,NA,0,NA,0,0
SRR7497167.216860,7106,0,NA,0,NA,0,0
SRR7497167.216861,6116,0,NA,0,NA,0,0
SRR7497167.216862,9745,0,NA,0,NA,0,0
SRR7497167.216863,463,0,NA,0,NA,0,0
SRR7497167.216864,2050,0,NA,0,NA,0,0
SRR7497167.216865,1056,0,NA,0,NA,0,0
SRR7497167.216866,3318,0,NA,0,NA,0,0
SRR7497167.216867,3024,0,NA,0,NA,0,0
SRR7497167.216868,2500,0,NA,0,NA,0,0
SRR7497167.216869,5540,0,NA,0,NA,0,0
SRR7497167.216870,1050,0,NA,0,NA,0,0
SRR7497167.216871,1726,0,NA,0,NA,0,0
SRR7497167.216872,9563,0,NA,0,NA,0,0
SRR7497167.216873,2056,0,NA,0,NA,0,0
SRR7497167.216874,6680,0.00195371,5833,13,NA,0,1
SRR7497167.216875,6479,0,NA,0,NA,0,0
SRR7497167.216876,4996,0,NA,0,NA,0,0
SRR7497167.216877,354,0,NA,0,NA,0,0
SRR7497167.216878,1414,0,NA,0,NA,0,0
SRR7497167.216879,4765,0,NA,0,NA,0,0
SRR7497167.216880,2208,0,NA,0,NA,0,0
SRR7497167.216881,825,0,NA,0,NA,0,0
SRR7497167.216882,4691,0,NA,0,NA,0,0
SRR7497167.216883,4574,0,NA,0,NA,0,0
SRR7497167.216884,2436,0.00165975,5833,4,NA,0,1
SRR7497167.216885,4144,0,NA,0,NA,0,0
SRR7497167.216886,1976,0,NA,0,NA,0,0
SRR7497167.216887,3923,0,NA,0,NA,0,0
SRR7497167.216888,1990,0,NA,0,NA,0,0
SRR7497167.216889,1576,0,NA,0,NA,0,0
SRR7497167.216890,7254,0,NA,0,NA,0,0
SRR7497167.216891,5760,0,NA,0,NA,0,0
SRR7497167.216892,9508,0,NA,0,NA,0,0
SRR7497167.216893,5388,0,NA,0,NA,0,0
SRR7497167.216894,1998,0,NA,0,NA,0,0
SRR7497167.216895,1054,0,NA,0,NA,0,0
SRR7497167.216896,2612,0,NA,0,NA,0,0
SRR7497167.216897,10781,0,NA,0,NA,0,0
SRR7497167.216898,771,0,NA,0,NA,0,0
SRR7497167.216899,3916,0,NA,0,NA,0,0
SRR7497167.216900,7411,0,NA,0,NA,0,0
SRR7497167.216901,1922,0,NA,0,NA,0,0
SRR7497167.216902,1284,0,NA,0,NA,0,0
SRR7497167.216903,8328,0,NA,0,NA,0,0
SRR7497167.216904,7226,0,NA,0,NA,0,0
SRR7497167.216905,2653,0,NA,0,NA,0,0
SRR7497167.216906,732,0,NA,0,NA,0,0
SRR7497167.216907,2975,0,NA,0,NA,0,0
SRR7497167.216908,8053,0,NA,0,NA,0,0
SRR7497167.216909,9868,0.000304816,5501,3,NA,0,1
SRR7497167.216910,6718,0,NA,0,NA,0,0
SRR7497167.216911,1322,0,NA,0,NA,0,0
SRR7497167.216912,6018,0,NA,0,NA,0,0
SRR7497167.216913,3972,0,NA,0,NA,0,0
SRR7497167.216914,2574,0,NA,0,NA,0,0
SRR7497167.216915,2326,0,NA,0,NA,0,0
SRR7497167.216916,759,0,NA,0,NA,0,0
SRR7497167.216917,3388,0,NA,0,NA,0,0
SRR7497167.216918,4911,0,NA,0,NA,0,0
SRR7497167.216919,8050,0,NA,0,NA,0,0
SRR7497167.216920,437,0,NA,0,NA,0,0
SRR7497167.216921,6094,0,NA,0,NA,0,0
SRR7497167.216922,7795,0,NA,0,NA,0,0
SRR7497167.216923,4772,0,NA,0,NA,0,0
SRR7497167.216924,2191,0,NA,0,NA,0,0
SRR7497167.216925,4127,0,NA,0,NA,0,0
SRR7497167.216926,5244,0,NA,0,NA,0,0
SRR7497167.216927,9175,0.00327905,5501,30,NA,0,1
SRR7497167.216928,10313,0.00019442,5833,2,NA,0,1
SRR7497167.216929,1297,0,NA,0,NA,0,0
SRR7497167.216930,1964,0,NA,0,NA,0,0
SRR7497167.216931,6323,0,NA,0,NA,0,0
SRR7497167.216932,10106,0,NA,0,NA,0,0
SRR7497167.216933,3392,0,NA,0,NA,0,0
SRR7497167.216934,5418,0,NA,0,NA,0,0
SRR7497167.216935,7801,0,NA,0,NA,0,0
SRR7497167.216936,3337,0,NA,0,NA,0,0
SRR7497167.216937,6165,0,NA,0,NA,0,0
SRR7497167.216938,6991,0,NA,0,NA,0,0
SRR7497167.216939,8819,0,NA,0,NA,0,0
SRR7497167.216940,844,0,NA,0,NA,0,0
SRR7497167.216941,5070,0,NA,0,NA,0,0
SRR7497167.216942,860,0,NA,0,NA,0,0
SRR7497167.216943,552,0,NA,0,NA,0,0
SRR7497167.216944,1564,0,NA,0,NA,0,0
SRR7497167.216945,2151,0,NA,0,NA,0,0
SRR7497167.216946,2710,0,NA,0,NA,0,0
SRR7497167.216947,4960,0,NA,0,NA,0,0
SRR7497167.216948,3270,0,NA,0,NA,0,0
SRR7497167.216949,3746,0,NA,0,NA,0,0
SRR7497167.216950,4484,0,NA,0,NA,0,0
