Object_ID, Length, Assignment
SRR7497167.211232,4694,NA
SRR7497167.211233,8467,NA
SRR7497167.211234,8426,NA
SRR7497167.211235,5205,NA
SRR7497167.211236,1105,NA
SRR7497167.211237,7492,NA
SRR7497167.211238,3545,NA
SRR7497167.211239,2331,NA
SRR7497167.211240,791,NA
SRR7497167.211241,3455,NA
SRR7497167.211242,5718,NA
SRR7497167.211243,7270,NA
SRR7497167.211244,607,NA
SRR7497167.211245,2625,NA
SRR7497167.211246,5667,NA
SRR7497167.211247,9843,NA
SRR7497167.211248,7992,NA
SRR7497167.211249,4525,NA
SRR7497167.211250,2946,NA
SRR7497167.211251,1888,NA
SRR7497167.211252,5163,5501
SRR7497167.211253,1638,NA
SRR7497167.211254,2854,NA
SRR7497167.211255,2849,NA
SRR7497167.211256,7047,NA
SRR7497167.211257,3925,NA
SRR7497167.211258,5310,NA
SRR7497167.211259,5103,NA
SRR7497167.211260,8258,NA
SRR7497167.211261,2473,NA
SRR7497167.211262,4416,NA
SRR7497167.211263,1345,NA
SRR7497167.211264,6220,NA
SRR7497167.211265,2022,NA
SRR7497167.211266,4299,NA
SRR7497167.211267,4637,NA
SRR7497167.211268,3525,NA
SRR7497167.211269,6321,5833
SRR7497167.211270,1000,NA
SRR7497167.211271,3023,NA
SRR7497167.211272,599,NA
SRR7497167.211273,1281,NA
SRR7497167.211274,11793,NA
SRR7497167.211275,7810,NA
SRR7497167.211276,810,NA
SRR7497167.211277,1509,NA
SRR7497167.211278,2715,NA
SRR7497167.211279,8770,NA
SRR7497167.211280,1966,NA
SRR7497167.211281,1486,NA
SRR7497167.211282,2768,NA
SRR7497167.211283,1505,NA
SRR7497167.211284,1080,NA
SRR7497167.211285,2624,NA
SRR7497167.211286,2563,NA
SRR7497167.211287,1876,NA
SRR7497167.211288,7691,NA
SRR7497167.211289,5863,NA
SRR7497167.211290,5304,NA
SRR7497167.211291,3849,NA
SRR7497167.211292,10009,NA
SRR7497167.211293,1704,NA
SRR7497167.211294,3230,NA
SRR7497167.211295,3534,NA
SRR7497167.211296,1183,NA
SRR7497167.211297,3430,NA
SRR7497167.211298,2432,NA
SRR7497167.211299,3517,NA
SRR7497167.211300,838,NA
SRR7497167.211301,4198,NA
SRR7497167.211302,630,NA
SRR7497167.211303,2302,NA
SRR7497167.211304,6998,NA
SRR7497167.211305,2454,NA
SRR7497167.211306,3068,NA
SRR7497167.211307,5369,NA
SRR7497167.211308,6382,NA
SRR7497167.211309,5816,NA
SRR7497167.211310,983,NA
SRR7497167.211311,8336,NA
SRR7497167.211312,5795,NA
SRR7497167.211313,1838,5501
SRR7497167.211314,11936,NA
SRR7497167.211315,2211,NA
SRR7497167.211316,3302,NA
SRR7497167.211317,1017,NA
SRR7497167.211318,1381,NA
SRR7497167.211319,1032,NA
SRR7497167.211320,4390,NA
SRR7497167.211321,701,NA
SRR7497167.211322,2478,NA
SRR7497167.211323,4498,NA
SRR7497167.211324,1309,NA
SRR7497167.211325,1695,NA
SRR7497167.211326,3576,NA
SRR7497167.211327,3649,5833
SRR7497167.211328,1600,NA
SRR7497167.211329,9159,NA
SRR7497167.211330,1831,NA
SRR7497167.211331,563,NA
SRR7497167.211332,758,NA
SRR7497167.211333,2308,NA
SRR7497167.211334,7391,NA
SRR7497167.211335,2739,NA
SRR7497167.211336,551,NA
SRR7497167.211337,3001,NA
SRR7497167.211338,10481,NA
SRR7497167.211339,5261,NA
SRR7497167.211340,1598,NA
SRR7497167.211341,1408,NA
SRR7497167.211342,14610,5833
SRR7497167.211343,7874,NA
SRR7497167.211344,1467,NA
SRR7497167.211345,3507,NA
SRR7497167.211346,4236,NA
SRR7497167.211347,4106,NA
SRR7497167.211348,4357,NA
SRR7497167.211349,3739,NA
SRR7497167.211350,3961,NA
SRR7497167.211351,550,NA
SRR7497167.211352,2384,NA
SRR7497167.211353,4571,NA
SRR7497167.211354,391,NA
SRR7497167.211355,4491,NA
SRR7497167.211356,1581,NA
SRR7497167.211357,8234,NA
SRR7497167.211358,5029,NA
SRR7497167.211359,6302,5833
SRR7497167.211360,2719,NA
SRR7497167.211361,4668,NA
SRR7497167.211362,7996,550
SRR7497167.211363,2298,NA
SRR7497167.211364,6873,NA
SRR7497167.211365,3607,NA
SRR7497167.211366,6264,NA
SRR7497167.211367,1016,NA
SRR7497167.211368,2423,5833
SRR7497167.211369,2260,NA
SRR7497167.211370,2152,NA
SRR7497167.211371,653,NA
SRR7497167.211372,9223,NA
SRR7497167.211373,2704,NA
SRR7497167.211374,1707,NA
SRR7497167.211375,2628,NA
SRR7497167.211376,711,NA
SRR7497167.211377,9126,NA
SRR7497167.211378,1709,NA
SRR7497167.211379,1667,NA
SRR7497167.211380,1921,NA
SRR7497167.211381,1180,NA
SRR7497167.211382,1530,NA
SRR7497167.211383,1342,NA
SRR7497167.211384,4105,NA
SRR7497167.211385,2203,NA
SRR7497167.211386,5272,NA
SRR7497167.211387,10431,NA
SRR7497167.211388,6616,5501
SRR7497167.211389,10843,NA
SRR7497167.211390,5003,NA
SRR7497167.211391,2123,NA
SRR7497167.211392,6082,NA
SRR7497167.211393,2904,666
SRR7497167.211394,575,NA
SRR7497167.211395,6276,NA
SRR7497167.211396,5910,NA
SRR7497167.211397,6324,NA
SRR7497167.211398,6629,NA
SRR7497167.211399,4084,NA
SRR7497167.211400,6805,NA
SRR7497167.211401,3034,NA
SRR7497167.211402,623,NA
SRR7497167.211403,2683,NA
SRR7497167.211404,2085,5833
SRR7497167.211405,5575,5501
SRR7497167.211406,1546,NA
SRR7497167.211407,1280,NA
SRR7497167.211408,836,NA
SRR7497167.211409,10007,470
SRR7497167.211410,2481,NA
SRR7497167.211411,416,NA
SRR7497167.211412,4370,NA
SRR7497167.211413,1139,NA
SRR7497167.211414,2045,NA
SRR7497167.211415,4092,NA
SRR7497167.211416,1907,NA
SRR7497167.211417,3552,NA
SRR7497167.211418,8386,NA
SRR7497167.211419,8143,NA
SRR7497167.211420,4266,NA
SRR7497167.211421,1162,NA
SRR7497167.211422,9583,NA
SRR7497167.211423,6592,NA
SRR7497167.211424,1011,NA
SRR7497167.211425,1607,5501
SRR7497167.211426,3375,NA
SRR7497167.211427,6891,NA
SRR7497167.211428,4560,NA
SRR7497167.211429,2088,NA
SRR7497167.211430,459,NA
SRR7497167.211431,1426,NA
SRR7497167.211432,3751,562
SRR7497167.211433,2863,NA
SRR7497167.211434,1744,NA
SRR7497167.211435,847,NA
SRR7497167.211436,8546,NA
SRR7497167.211437,1483,NA
SRR7497167.211438,2071,NA
SRR7497167.211439,2689,NA
SRR7497167.211440,1812,NA
SRR7497167.211441,708,NA
SRR7497167.211442,3131,NA
SRR7497167.211443,10525,NA
SRR7497167.211444,1908,NA
SRR7497167.211445,7400,5833
SRR7497167.211446,1449,NA
SRR7497167.211447,1068,NA
SRR7497167.211448,878,NA
SRR7497167.211449,4475,NA
SRR7497167.211450,8677,NA
SRR7497167.211451,3791,NA
SRR7497167.211452,5494,NA
SRR7497167.211453,8631,NA
SRR7497167.211454,952,NA
SRR7497167.211455,5088,NA
SRR7497167.211456,7629,NA
SRR7497167.211457,3520,NA
SRR7497167.211458,3277,NA
SRR7497167.211459,1873,NA
SRR7497167.211460,322,NA
SRR7497167.211461,12391,NA
SRR7497167.211462,1610,NA
SRR7497167.211463,5999,NA
SRR7497167.211464,4494,NA
SRR7497167.211465,769,NA
SRR7497167.211466,7299,NA
SRR7497167.211467,4354,NA
SRR7497167.211468,8371,NA
SRR7497167.211469,3495,NA
SRR7497167.211470,634,NA
SRR7497167.211471,1013,NA
SRR7497167.211472,1111,NA
SRR7497167.211473,6217,NA
SRR7497167.211474,3725,NA
SRR7497167.211475,8835,NA
SRR7497167.211476,6187,NA
SRR7497167.211477,1932,NA
SRR7497167.211478,9813,NA
SRR7497167.211479,3413,NA
SRR7497167.211480,4001,NA
SRR7497167.211481,2500,NA
SRR7497167.211482,927,NA
SRR7497167.211483,1753,NA
SRR7497167.211484,3237,NA
SRR7497167.211485,699,NA
SRR7497167.211486,5959,NA
SRR7497167.211487,8156,NA
SRR7497167.211488,14209,NA
SRR7497167.211489,1991,NA
SRR7497167.211490,3688,NA
SRR7497167.211491,1127,NA
SRR7497167.211492,4532,NA
SRR7497167.211493,4703,NA
SRR7497167.211494,1352,NA
SRR7497167.211495,8206,5833
SRR7497167.211496,5419,NA
SRR7497167.211497,1095,NA
SRR7497167.211498,2582,NA
SRR7497167.211499,610,NA
SRR7497167.211500,2002,NA
SRR7497167.211501,3096,NA
SRR7497167.211502,798,NA
SRR7497167.211503,1138,NA
SRR7497167.211504,456,NA
SRR7497167.211505,2063,NA
SRR7497167.211506,2961,NA
SRR7497167.211507,1313,NA
SRR7497167.211508,5907,NA
SRR7497167.211509,4690,NA
SRR7497167.211510,2188,NA
SRR7497167.211511,1792,NA
SRR7497167.211512,5257,NA
SRR7497167.211513,1108,NA
SRR7497167.211514,1156,NA
SRR7497167.211515,3524,NA
SRR7497167.211516,5981,NA
SRR7497167.211517,5032,NA
SRR7497167.211518,3528,NA
SRR7497167.211519,1301,NA
SRR7497167.211520,3091,5833
SRR7497167.211521,2824,NA
SRR7497167.211522,943,NA
SRR7497167.211523,5445,NA
SRR7497167.211524,11844,NA
SRR7497167.211525,5019,NA
SRR7497167.211526,1960,NA
SRR7497167.211527,672,NA
SRR7497167.211528,2914,NA
SRR7497167.211529,3310,NA
SRR7497167.211530,7012,NA
SRR7497167.211531,10683,NA
SRR7497167.211532,2127,NA
SRR7497167.211533,1878,NA
SRR7497167.211534,5561,NA
SRR7497167.211535,901,NA
SRR7497167.211536,3594,NA
SRR7497167.211537,2933,NA
SRR7497167.211538,2417,NA
SRR7497167.211539,6537,NA
SRR7497167.211540,885,NA
SRR7497167.211541,561,NA
SRR7497167.211542,1369,NA
SRR7497167.211543,10236,NA
SRR7497167.211544,2399,NA
SRR7497167.211545,3651,NA
SRR7497167.211546,5151,NA
SRR7497167.211547,1866,NA
SRR7497167.211548,5780,NA
SRR7497167.211549,1222,NA
SRR7497167.211550,3400,NA
SRR7497167.211551,4813,NA
SRR7497167.211552,2074,NA
SRR7497167.211553,996,NA
SRR7497167.211554,7633,NA
SRR7497167.211555,3511,NA
SRR7497167.211556,8428,NA
SRR7497167.211557,1341,NA
SRR7497167.211558,10754,NA
SRR7497167.211559,2314,NA
SRR7497167.211560,2241,NA
SRR7497167.211561,882,NA
SRR7497167.211562,3836,NA
SRR7497167.211563,7606,NA
SRR7497167.211564,4575,NA
SRR7497167.211565,3053,NA
SRR7497167.211566,1486,NA
SRR7497167.211567,1075,NA
SRR7497167.211568,8525,NA
SRR7497167.211569,1367,NA
SRR7497167.211570,698,NA
SRR7497167.211571,1667,NA
SRR7497167.211572,9508,NA
SRR7497167.211573,835,NA
SRR7497167.211574,1510,NA
SRR7497167.211575,5414,NA
SRR7497167.211576,5690,NA
SRR7497167.211577,2190,NA
SRR7497167.211578,6605,NA
SRR7497167.211579,8122,NA
SRR7497167.211580,5061,NA
SRR7497167.211581,7713,NA
SRR7497167.211582,572,NA
SRR7497167.211583,929,NA
SRR7497167.211584,9053,NA
SRR7497167.211585,4112,NA
SRR7497167.211586,1762,NA
SRR7497167.211587,2746,NA
SRR7497167.211588,3083,NA
SRR7497167.211589,1121,NA
SRR7497167.211590,4794,NA
SRR7497167.211591,3501,NA
SRR7497167.211592,2694,NA
SRR7497167.211593,1920,NA
SRR7497167.211594,2071,NA
SRR7497167.211595,5544,NA
SRR7497167.211596,11221,NA
SRR7497167.211597,9741,NA
SRR7497167.211598,1400,NA
SRR7497167.211599,3071,NA
SRR7497167.211600,2379,NA
SRR7497167.211601,3985,NA
SRR7497167.211602,8329,NA
SRR7497167.211603,2399,NA
SRR7497167.211604,5136,NA
SRR7497167.211605,974,NA
SRR7497167.211606,742,NA
SRR7497167.211607,4352,NA
SRR7497167.211608,5053,NA
SRR7497167.211609,1662,NA
SRR7497167.211610,941,NA
SRR7497167.211611,880,NA
SRR7497167.211612,3855,NA
SRR7497167.211613,6026,NA
SRR7497167.211614,5058,NA
SRR7497167.211615,1275,NA
SRR7497167.211616,1771,5833
SRR7497167.211617,6548,NA
SRR7497167.211618,933,NA
SRR7497167.211619,2977,NA
SRR7497167.211620,1112,NA
SRR7497167.211621,2040,NA
SRR7497167.211622,1789,NA
SRR7497167.211623,917,NA
SRR7497167.211624,1322,NA
SRR7497167.211625,2832,NA
SRR7497167.211626,4522,NA
SRR7497167.211627,9036,NA
SRR7497167.211628,1306,NA
SRR7497167.211629,7656,666
SRR7497167.211630,5212,NA
SRR7497167.211631,1824,NA
SRR7497167.211632,8867,NA
SRR7497167.211633,5198,NA
SRR7497167.211634,2322,NA
SRR7497167.211635,2028,NA
SRR7497167.211636,7637,NA
SRR7497167.211637,3074,287
SRR7497167.211638,936,NA
SRR7497167.211639,3069,NA
SRR7497167.211640,2398,NA
SRR7497167.211641,6804,NA
SRR7497167.211642,1882,NA
SRR7497167.211643,1890,NA
SRR7497167.211644,416,NA
SRR7497167.211645,2506,5833
SRR7497167.211646,1821,NA
SRR7497167.211647,2408,NA
SRR7497167.211648,5466,NA
SRR7497167.211649,4322,NA
SRR7497167.211650,1609,NA
SRR7497167.211651,1469,NA
SRR7497167.211652,1409,NA
SRR7497167.211653,5886,NA
SRR7497167.211654,7894,NA
SRR7497167.211655,4487,NA
SRR7497167.211656,4053,NA
SRR7497167.211657,1185,NA
SRR7497167.211658,2771,NA
SRR7497167.211659,2222,NA
SRR7497167.211660,8891,NA
SRR7497167.211661,7324,NA
SRR7497167.211662,2206,NA
SRR7497167.211663,3106,NA
SRR7497167.211664,5242,NA
SRR7497167.211665,4159,NA
SRR7497167.211666,2812,NA
SRR7497167.211667,10895,NA
SRR7497167.211668,709,NA
SRR7497167.211669,6788,NA
SRR7497167.211670,1417,NA
SRR7497167.211671,810,NA
SRR7497167.211672,5335,NA
SRR7497167.211673,3525,NA
SRR7497167.211674,1341,NA
SRR7497167.211675,9156,5833
SRR7497167.211676,1489,NA
SRR7497167.211677,533,NA
SRR7497167.211678,3312,NA
SRR7497167.211679,1133,NA
SRR7497167.211680,3203,NA
SRR7497167.211681,11098,NA
SRR7497167.211682,2191,NA
SRR7497167.211683,1148,NA
SRR7497167.211684,633,NA
SRR7497167.211685,1774,NA
SRR7497167.211686,1355,562
SRR7497167.211687,471,NA
SRR7497167.211688,11251,5833
SRR7497167.211689,1717,NA
SRR7497167.211690,6573,NA
SRR7497167.211691,1393,NA
SRR7497167.211692,2258,5501
SRR7497167.211693,339,NA
SRR7497167.211694,4535,NA
SRR7497167.211695,2803,NA
SRR7497167.211696,3470,NA
SRR7497167.211697,6891,5833
SRR7497167.211698,2931,NA
SRR7497167.211699,796,NA
SRR7497167.211700,1354,NA
SRR7497167.211701,1347,NA
SRR7497167.211702,2540,NA
SRR7497167.211703,2184,NA
SRR7497167.211704,365,NA
SRR7497167.211705,3065,NA
SRR7497167.211706,582,NA
SRR7497167.211707,1453,NA
SRR7497167.211708,8082,NA
SRR7497167.211709,2085,NA
SRR7497167.211710,3863,NA
SRR7497167.211711,6883,NA
SRR7497167.211712,5390,NA
SRR7497167.211713,9334,NA
SRR7497167.211714,3735,NA
SRR7497167.211715,1780,NA
SRR7497167.211716,1227,NA
SRR7497167.211717,4238,NA
SRR7497167.211718,4033,NA
SRR7497167.211719,2802,NA
SRR7497167.211720,2796,NA
SRR7497167.211721,4928,NA
SRR7497167.211722,1563,NA
SRR7497167.211723,3212,NA
SRR7497167.211724,811,NA
SRR7497167.211725,831,NA
SRR7497167.211726,1860,NA
SRR7497167.211727,9034,5833
SRR7497167.211728,5119,NA
SRR7497167.211729,856,NA
SRR7497167.211730,8445,NA
SRR7497167.211731,844,NA
SRR7497167.211732,9291,5833
SRR7497167.211733,1192,NA
SRR7497167.211734,5853,NA
SRR7497167.211735,6668,NA
SRR7497167.211736,2487,NA
SRR7497167.211737,727,NA
SRR7497167.211738,1114,NA
SRR7497167.211739,6836,NA
SRR7497167.211740,1005,NA
SRR7497167.211741,1814,NA
SRR7497167.211742,6159,NA
SRR7497167.211743,5139,NA
SRR7497167.211744,1628,NA
SRR7497167.211745,3439,NA
SRR7497167.211746,6436,NA
SRR7497167.211747,895,NA
SRR7497167.211748,1082,NA
SRR7497167.211749,5066,NA
SRR7497167.211750,600,NA
SRR7497167.211751,8683,NA
SRR7497167.211752,1014,NA
SRR7497167.211753,5389,NA
SRR7497167.211754,7634,NA
SRR7497167.211755,1489,1280
SRR7497167.211756,640,NA
SRR7497167.211757,8411,NA
SRR7497167.211758,5145,NA
SRR7497167.211759,1046,NA
SRR7497167.211760,3082,NA
SRR7497167.211761,7935,NA
SRR7497167.211762,6146,NA
SRR7497167.211763,9498,NA
SRR7497167.211764,434,NA
SRR7497167.211765,2757,NA
SRR7497167.211766,7712,NA
SRR7497167.211767,3796,NA
SRR7497167.211768,3526,NA
SRR7497167.211769,8243,NA
SRR7497167.211770,8334,NA
SRR7497167.211771,2032,NA
SRR7497167.211772,1474,NA
SRR7497167.211773,1267,NA
SRR7497167.211774,4156,NA
SRR7497167.211775,1351,NA
SRR7497167.211776,773,NA
SRR7497167.211777,7683,NA
SRR7497167.211778,1281,NA
SRR7497167.211779,3668,5833
SRR7497167.211780,4306,NA
SRR7497167.211781,1976,NA
SRR7497167.211782,4246,NA
SRR7497167.211783,5443,NA
SRR7497167.211784,3930,NA
SRR7497167.211785,6945,NA
SRR7497167.211786,6201,NA
SRR7497167.211787,2269,NA
SRR7497167.211788,10319,NA
SRR7497167.211789,3455,NA
SRR7497167.211790,2054,NA
SRR7497167.211791,810,NA
SRR7497167.211792,7811,NA
SRR7497167.211793,928,NA
SRR7497167.211794,2069,NA
SRR7497167.211795,6104,NA
SRR7497167.211796,6637,NA
SRR7497167.211797,3022,NA
SRR7497167.211798,2773,NA
SRR7497167.211799,3159,5833
SRR7497167.211800,3629,NA
SRR7497167.211801,5441,NA
SRR7497167.211802,391,NA
SRR7497167.211803,10110,5833
SRR7497167.211804,8343,NA
SRR7497167.211805,4010,NA
SRR7497167.211806,2422,NA
SRR7497167.211807,3128,NA
SRR7497167.211808,8886,NA
SRR7497167.211809,3968,NA
SRR7497167.211810,3170,NA
SRR7497167.211811,1285,NA
SRR7497167.211812,3295,NA
SRR7497167.211813,10160,NA
SRR7497167.211814,2454,NA
SRR7497167.211815,1139,NA
SRR7497167.211816,745,NA
SRR7497167.211817,1169,NA
SRR7497167.211818,2204,NA
SRR7497167.211819,1316,NA
SRR7497167.211820,1484,NA
SRR7497167.211821,3465,NA
SRR7497167.211822,5790,5501
SRR7497167.211823,7830,NA
SRR7497167.211824,1528,NA
SRR7497167.211825,1503,NA
SRR7497167.211826,2514,NA
SRR7497167.211827,844,NA
SRR7497167.211828,1894,NA
SRR7497167.211829,3579,NA
SRR7497167.211830,2115,NA
SRR7497167.211831,2284,NA
SRR7497167.211832,12880,5833
SRR7497167.211833,1703,NA
SRR7497167.211834,6111,NA
SRR7497167.211835,2769,NA
SRR7497167.211836,6467,NA
SRR7497167.211837,3834,NA
SRR7497167.211838,906,NA
SRR7497167.211839,4976,NA
SRR7497167.211840,1217,NA
SRR7497167.211841,8443,NA
SRR7497167.211842,9214,NA
SRR7497167.211843,4872,NA
SRR7497167.211844,7048,470
SRR7497167.211845,2365,5833
SRR7497167.211846,5797,NA
SRR7497167.211847,2955,NA
SRR7497167.211848,4121,NA
SRR7497167.211849,1284,NA
SRR7497167.211850,882,NA
SRR7497167.211851,3623,NA
SRR7497167.211852,9591,NA
SRR7497167.211853,2853,NA
SRR7497167.211854,2804,NA
SRR7497167.211855,8012,NA
SRR7497167.211856,748,NA
SRR7497167.211857,5282,NA
SRR7497167.211858,1150,NA
SRR7497167.211859,2458,NA
SRR7497167.211860,8087,NA
SRR7497167.211861,2538,NA
SRR7497167.211862,1288,NA
SRR7497167.211863,2796,5501
SRR7497167.211864,5766,NA
SRR7497167.211865,1913,NA
SRR7497167.211866,9326,NA
SRR7497167.211867,2236,NA
SRR7497167.211868,840,NA
SRR7497167.211869,3573,NA
SRR7497167.211870,637,NA
SRR7497167.211871,3149,NA
SRR7497167.211872,11814,5833
SRR7497167.211873,1471,NA
SRR7497167.211874,3190,NA
SRR7497167.211875,2999,NA
SRR7497167.211876,7298,NA
SRR7497167.211877,3394,NA
SRR7497167.211878,6768,NA
SRR7497167.211879,997,NA
SRR7497167.211880,2379,NA
SRR7497167.211881,1621,NA
SRR7497167.211882,1957,NA
SRR7497167.211883,748,NA
SRR7497167.211884,2751,NA
SRR7497167.211885,1164,NA
SRR7497167.211886,5402,NA
SRR7497167.211887,839,NA
SRR7497167.211888,2405,NA
SRR7497167.211889,5503,NA
SRR7497167.211890,1367,NA
SRR7497167.211891,1095,NA
SRR7497167.211892,1062,NA
SRR7497167.211893,3655,NA
SRR7497167.211894,2481,NA
SRR7497167.211895,4917,NA
SRR7497167.211896,4320,NA
SRR7497167.211897,1659,NA
SRR7497167.211898,2783,NA
SRR7497167.211899,1722,NA
SRR7497167.211900,1912,NA
SRR7497167.211901,1866,NA
SRR7497167.211902,2914,NA
SRR7497167.211903,2499,NA
SRR7497167.211904,6453,NA
SRR7497167.211905,1566,NA
SRR7497167.211906,855,NA
SRR7497167.211907,8803,5833
SRR7497167.211908,3593,NA
SRR7497167.211909,1853,NA
SRR7497167.211910,682,NA
SRR7497167.211911,9019,5501
SRR7497167.211912,1605,NA
SRR7497167.211913,7503,NA
SRR7497167.211914,2234,NA
SRR7497167.211915,1683,NA
SRR7497167.211916,1619,NA
SRR7497167.211917,7898,NA
SRR7497167.211918,1088,NA
SRR7497167.211919,690,NA
SRR7497167.211920,925,NA
SRR7497167.211921,3138,NA
SRR7497167.211922,2450,NA
SRR7497167.211923,2278,NA
SRR7497167.211924,7675,NA
SRR7497167.211925,2162,NA
SRR7497167.211926,883,NA
SRR7497167.211927,6436,5501
SRR7497167.211928,10554,5501
SRR7497167.211929,7054,NA
SRR7497167.211930,4774,NA
SRR7497167.211931,1630,NA
SRR7497167.211932,4465,NA
SRR7497167.211933,1784,NA
SRR7497167.211934,11126,666
SRR7497167.211935,2104,NA
SRR7497167.211936,2563,NA
SRR7497167.211937,2618,NA
SRR7497167.211938,3778,NA
SRR7497167.211939,3138,NA
SRR7497167.211940,2672,NA
SRR7497167.211941,7756,NA
SRR7497167.211942,3263,5833
SRR7497167.211943,4448,NA
SRR7497167.211944,6108,NA
SRR7497167.211945,2063,NA
SRR7497167.211946,5397,NA
SRR7497167.211947,11298,NA
SRR7497167.211948,3380,NA
SRR7497167.211949,5633,NA
SRR7497167.211950,3460,NA
SRR7497167.211951,10503,NA
SRR7497167.211952,8378,5833
SRR7497167.211953,3228,NA
SRR7497167.211954,468,NA
SRR7497167.211955,2119,NA
SRR7497167.211956,9758,NA
SRR7497167.211957,5325,NA
SRR7497167.211958,15207,NA
SRR7497167.211959,4454,NA
SRR7497167.211960,4305,NA
SRR7497167.211961,5330,NA
SRR7497167.211962,3237,NA
SRR7497167.211963,6004,NA
SRR7497167.211964,1322,NA
SRR7497167.211965,1034,NA
SRR7497167.211966,1305,NA
SRR7497167.211967,9558,NA
SRR7497167.211968,1393,NA
SRR7497167.211969,4123,NA
SRR7497167.211970,3509,NA
SRR7497167.211971,3668,NA
SRR7497167.211972,2785,NA
SRR7497167.211973,4759,666
SRR7497167.211974,3543,NA
SRR7497167.211975,2154,NA
SRR7497167.211976,1242,NA
SRR7497167.211977,3227,NA
SRR7497167.211978,2145,NA
SRR7497167.211979,5787,NA
SRR7497167.211980,1002,NA
SRR7497167.211981,2879,NA
SRR7497167.211982,1747,NA
SRR7497167.211983,1236,NA
SRR7497167.211984,2700,550
SRR7497167.211985,6588,NA
SRR7497167.211986,567,NA
SRR7497167.211987,11231,1280
SRR7497167.211988,10839,NA
SRR7497167.211989,2253,NA
SRR7497167.211990,464,NA
SRR7497167.211991,3258,NA
SRR7497167.211992,1352,NA
SRR7497167.211993,9484,NA
SRR7497167.211994,1013,NA
SRR7497167.211995,3156,NA
SRR7497167.211996,2914,NA
SRR7497167.211997,7450,NA
SRR7497167.211998,10171,NA
SRR7497167.211999,3560,NA
SRR7497167.212000,6048,NA
SRR7497167.212001,1723,NA
SRR7497167.212002,1597,NA
SRR7497167.212003,6024,NA
SRR7497167.212004,1810,NA
SRR7497167.212005,4175,NA
SRR7497167.212006,3203,NA
SRR7497167.212007,8660,NA
SRR7497167.212008,4990,NA
SRR7497167.212009,274,NA
SRR7497167.212010,1345,NA
SRR7497167.212011,7823,NA
SRR7497167.212012,1315,NA
SRR7497167.212013,2754,NA
SRR7497167.212014,6139,NA
SRR7497167.212015,9520,NA
SRR7497167.212016,3003,NA
SRR7497167.212017,3991,NA
SRR7497167.212018,7343,NA
SRR7497167.212019,1228,NA
SRR7497167.212020,1126,NA
SRR7497167.212021,9071,NA
SRR7497167.212022,1664,NA
SRR7497167.212023,2908,NA
SRR7497167.212024,5971,NA
SRR7497167.212025,4833,NA
SRR7497167.212026,2280,NA
SRR7497167.212027,2627,NA
SRR7497167.212028,3235,NA
SRR7497167.212029,819,NA
SRR7497167.212030,1787,NA
SRR7497167.212031,4480,NA
SRR7497167.212032,8826,NA
SRR7497167.212033,871,NA
SRR7497167.212034,3926,NA
SRR7497167.212035,10244,NA
SRR7497167.212036,3150,NA
SRR7497167.212037,4001,NA
SRR7497167.212038,2156,NA
SRR7497167.212039,10737,NA
SRR7497167.212040,6214,NA
SRR7497167.212041,711,NA
SRR7497167.212042,8242,NA
SRR7497167.212043,2593,NA
SRR7497167.212044,1580,5501
SRR7497167.212045,6577,NA
SRR7497167.212046,5174,5501
SRR7497167.212047,665,NA
SRR7497167.212048,3917,NA
SRR7497167.212049,1685,NA
SRR7497167.212050,3304,NA
SRR7497167.212051,8786,NA
SRR7497167.212052,4003,NA
SRR7497167.212053,725,NA
SRR7497167.212054,4582,NA
SRR7497167.212055,4581,NA
SRR7497167.212056,10026,NA
SRR7497167.212057,1812,NA
SRR7497167.212058,8815,NA
SRR7497167.212059,5549,NA
SRR7497167.212060,8315,NA
SRR7497167.212061,5140,NA
SRR7497167.212062,2445,NA
SRR7497167.212063,916,NA
SRR7497167.212064,1092,NA
SRR7497167.212065,1546,NA
SRR7497167.212066,1504,NA
SRR7497167.212067,1099,NA
SRR7497167.212068,1977,NA
SRR7497167.212069,3135,NA
SRR7497167.212070,412,NA
SRR7497167.212071,11969,5833
SRR7497167.212072,3432,NA
SRR7497167.212073,6582,NA
SRR7497167.212074,2625,NA
SRR7497167.212075,6113,NA
SRR7497167.212076,2744,NA
SRR7497167.212077,2403,NA
SRR7497167.212078,2022,NA
SRR7497167.212079,3488,NA
SRR7497167.212080,908,NA
